,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Cabin_Letter_0,Cabin_Letter_1,Cabin_Letter_2,Cabin_Letter_3,Cabin_Letter_4,Cabin_Letter_5,Cabin_Letter_6,Cabin_Letter_7,Alone,Age,SibSp,Parch,Fare,Family_size
322,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.4045755888009894,-0.5583460543187373
323,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5416129102021049,0.481287771858981,0.7107630931786129,-0.08267358355517258,0.7050506355744817
324,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.1055315526604725,7.203909499822155,1.8665256881734007,0.7012979667582132,5.758637395147358
325,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,1.9789163921792876,-0.5583460543187373
326,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2.3907640305814066,-0.47908676070718687,-0.444999501816175,-0.5227513249610529,-0.5583460543187373
327,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
328,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.13508946074793626,0.481287771858981,0.7107630931786129,-0.2465246042433587,0.7050506355744817
329,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.9927478241687989,-0.47908676070718687,0.7107630931786129,0.47759443989345063,0.07335229062787217
330,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.4664237578743225,1.4416623044251486,-0.444999501816175,-0.1938409427241484,0.7050506355744817
331,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.2253321695007804,-0.47908676070718687,-0.444999501816175,-0.09234031043943136,-0.5583460543187373
332,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6614135270424127,-0.47908676070718687,0.7107630931786129,2.3236164061089406,0.07335229062787217
333,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.9927478241687989,1.4416623044251486,-0.444999501816175,-0.29534157500886543,0.7050506355744817
334,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.16566714856319312,0.481287771858981,-0.444999501816175,1.940572353320187,0.07335229062787217
335,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373
336,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.015288843907628425,0.481287771858981,-0.444999501816175,0.6442642781410864,0.07335229062787217
337,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8869809840257598,-0.47908676070718687,-0.444999501816175,1.9570057890234267,-0.5583460543187373
338,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
339,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,0.04299386594019136,-0.5583460543187373
340,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.0453959567577518,0.481287771858981,0.7107630931786129,-0.14067394486072518,0.7050506355744817
341,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.39123460554654016,2.4020368369913165,1.8665256881734007,4.44135459827793,2.6001456704143098
342,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
343,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
344,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
345,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
346,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
347,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3320751371690487,0.07335229062787217
348,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.9702068044299694,0.481287771858981,0.7107630931786129,-0.3359418279227523,0.7050506355744817
349,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373
350,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.46499263182760675,-0.5583460543187373
351,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.0333271390559326,-0.5583460543187373
352,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.0679369764965814,0.481287771858981,0.7107630931786129,-0.5035783388588141,0.7050506355744817
353,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.2992082657625689,0.07335229062787217
354,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,-0.5583460543187373
355,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.5583460543187373
356,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5416129102021049,-0.47908676070718687,0.7107630931786129,0.4199962144262832,0.07335229062787217
357,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
358,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4910115939092776,-0.5583460543187373
359,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4910115939092776,-0.5583460543187373
360,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.8117918316979774,0.481287771858981,4.178050878162977,-0.1039403827005419,2.6001456704143098
361,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.1074049376158602,0.07335229062787217
362,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.1877375933368892,-0.47908676070718687,0.7107630931786129,-0.3638941353812749,0.07335229062787217
363,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,-0.5583460543187373
364,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3436752094301593,0.07335229062787217
365,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373
366,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.3155748782536243,0.481287771858981,-0.444999501816175,0.8114986532387632,0.07335229062787217
367,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,-0.5583460543187373
368,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373
369,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,0.6964646033160838,-0.5583460543187373
370,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,0.4285358009558374,0.07335229062787217
371,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.8423695195132342,0.481287771858981,-0.444999501816175,-0.5177574938526448,0.07335229062787217
372,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
373,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,1.9789163921792876,-0.5583460543187373
374,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.9702068044299694,2.4020368369913165,0.7107630931786129,-0.23589120467067404,1.9684473254677004
375,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6614135270424127,0.481287771858981,-0.444999501816175,0.9453016200799194,0.07335229062787217
376,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373
377,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.16566714856319312,-0.47908676070718687,1.8665256881734007,3.4456817291992765,0.7050506355744817
378,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.5657682595960044,-0.5583460543187373
379,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.5583460543187373
380,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,3.7555003258397703,-0.5583460543187373
381,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-2.120585109085534,-0.47908676070718687,1.8665256881734007,-0.33900231365430855,0.7050506355744817
382,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373
383,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.43584607005906567,0.481287771858981,-0.444999501816175,0.3619958531207306,0.07335229062787217
384,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373
385,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,0.7776651091438576,-0.5583460543187373
386,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-2.120585109085534,4.322785902123652,1.8665256881734007,0.2633952389012912,3.8635423603075285
387,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
388,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4939116119745553,-0.5583460543187373
389,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.4113422976199706,-0.5583460543187373
390,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5110352223868481,0.481287771858981,1.8665256881734007,1.6766707093799227,1.3367489805210908
391,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,-0.5583460543187373
392,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.09047799623541078,1.4416623044251486,-0.444999501816175,-0.4901261217266795,0.7050506355744817
393,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.4664237578743225,0.481287771858981,-0.444999501816175,1.5466532327866422,0.07335229062787217
394,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.39123460554654016,-0.47908676070718687,1.8665256881734007,-0.32047506490793826,0.7050506355744817
395,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,-0.5583460543187373
396,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.5583460543187373
397,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.2629267456646716,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373
398,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373
399,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39877555267043424,-0.5583460543187373
400,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373
401,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
402,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.6168020625298872,0.481287771858981,-0.444999501816175,-0.45339255956649627,0.07335229062787217
403,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.3369085006111781,0.07335229062787217
404,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373
405,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.23734121370331285,0.07335229062787217
406,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373
407,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.9702068044299694,0.481287771858981,0.7107630931786129,-0.28084148468247727,0.7050506355744817
408,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.5583460543187373
409,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.7446393474466224,2.4020368369913165,0.7107630931786129,-0.15098447575547558,1.9684473254677004
410,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373
411,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5107491168615572,-0.5583460543187373
412,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.285467765403501,0.481287771858981,-0.444999501816175,1.0966670963243967,0.07335229062787217
413,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373
414,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.1125484410091069,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,-0.5583460543187373
415,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
416,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.36065691773128333,0.481287771858981,0.7107630931786129,-0.01500649536536123,0.7050506355744817
417,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8423695195132342,-0.47908676070718687,1.8665256881734007,-0.39200884385145307,0.7050506355744817
418,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
419,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.443882738135493,-0.47908676070718687,1.8665256881734007,-0.17644083433248264,0.7050506355744817
420,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373
421,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,-0.5583460543187373
422,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49109279441510545,-0.5583460543187373
423,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.09047799623541078,0.481287771858981,0.7107630931786129,-0.36494200857552855,0.7050506355744817
424,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.8423695195132342,0.481287771858981,0.7107630931786129,-0.2525663085460204,0.7050506355744817
425,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373
426,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217
427,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373
428,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373
429,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
430,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373
431,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3320751371690487,0.07335229062787217
432,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9621701363535421,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217
433,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.5055928847414936,-0.5583460543187373
434,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.563683354975801,0.481287771858981,-0.444999501816175,0.437396322817949,0.07335229062787217
435,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.1431261288243637,0.481287771858981,1.8665256881734007,1.6766707093799227,1.3367489805210908
436,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.6168020625298872,1.4416623044251486,1.8665256881734007,0.02124373045060914,1.9684473254677004
437,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.39123460554654016,1.4416623044251486,3.022288283168189,-0.28084148468247727,2.6001456704143098
438,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.6163314875647536,0.481287771858981,4.178050878162977,4.44135459827793,2.6001456704143098
439,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373
440,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.1877375933368892,0.481287771858981,0.7107630931786129,-0.13584058141859578,0.7050506355744817
441,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.5583460543187373
442,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.4930261397919572,0.07335229062787217
443,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
444,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4865010991450825,-0.5583460543187373
445,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.895017652102187,-0.47908676070718687,1.8665256881734007,0.9392599157772576,0.7050506355744817
446,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.218315281152146,-0.47908676070718687,0.7107630931786129,-0.2663413943560891,0.07335229062787217
447,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373
448,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.8198284997744048,1.4416623044251486,0.7107630931786129,-0.27101429013193984,1.3367489805210908
449,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.7140616596313656,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,-0.5583460543187373
450,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5110352223868481,0.481287771858981,1.8665256881734007,-0.10684040076581951,1.3367489805210908
451,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.257318471482322,0.07335229062787217
452,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.10684040076581951,-0.5583460543187373
453,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.4884942026480186,0.481287771858981,-0.444999501816175,1.079348188438559,0.07335229062787217
454,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
455,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373
456,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2.691520639892536,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373
457,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6614135270424127,0.481287771858981,-0.444999501816175,0.3593375032275594,0.07335229062787217
458,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373
459,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373
460,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373
461,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
462,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.338115897992454,-0.47908676070718687,-0.444999501816175,0.10099422724574396,-0.5583460543187373
463,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373
464,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
465,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,-0.5583460543187373
466,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373
467,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.014818268942495,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,-0.5583460543187373
468,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.493992812480383,-0.5583460543187373
469,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-2.1393823971674797,1.4416623044251486,0.7107630931786129,-0.27101429013193984,1.3367489805210908
470,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373
471,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373
472,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.285467765403501,0.481287771858981,1.8665256881734007,-0.10684040076581951,1.3367489805210908
473,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.3767025485029178,-0.5583460543187373
474,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4531508913943898,-0.5583460543187373
475,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.3619958531207306,-0.5583460543187373
476,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.23734121370331285,0.07335229062787217
477,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.5071240942799602,0.07335229062787217
478,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49794070373991434,-0.5583460543187373
479,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-2.0453959567577518,-0.47908676070718687,0.7107630931786129,-0.40578392966152177,0.07335229062787217
480,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-1.5190718904632754,4.322785902123652,1.8665256881734007,0.2633952389012912,3.8635423603075285
481,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373
482,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373
483,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2.5411423352369713,-0.47908676070718687,-0.444999501816175,-0.45798425483651917,-0.5583460543187373
