,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Cabin_Letter_0,Cabin_Letter_1,Cabin_Letter_2,Cabin_Letter_3,Cabin_Letter_4,Cabin_Letter_5,Cabin_Letter_6,Cabin_Letter_7,Age,SibSp,Parch,Fare
372,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
373,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,1.9789163921792876
374,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.9702068044299694,2.4020368369913165,0.7107630931786129,-0.23589120467067404
375,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6614135270424127,0.481287771858981,-0.444999501816175,0.9453016200799194
376,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5031762030204289
377,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.16566714856319312,-0.47908676070718687,1.8665256881734007,3.4456817291992765
378,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.5657682595960044
379,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
380,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,3.7555003258397703
381,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-2.120585109085534,-0.47908676070718687,1.8665256881734007,-0.33900231365430855
382,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
383,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,0.481287771858981,-0.444999501816175,0.3619958531207306
384,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
385,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,-0.444999501816175,0.7776651091438576
386,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2.120585109085534,4.322785902123652,1.8665256881734007,0.2633952389012912
387,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
388,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4939116119745553
389,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.4113422976199706
390,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5110352223868481,0.481287771858981,1.8665256881734007,1.6766707093799227
391,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.49262400395357203
392,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,1.4416623044251486,-0.444999501816175,-0.4901261217266795
393,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.4664237578743225,0.481287771858981,-0.444999501816175,1.5466532327866422
394,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.39123460554654016,-0.47908676070718687,1.8665256881734007,-0.32047506490793826
395,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49262400395357203
396,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4914949302534906
397,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.2629267456646716,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
398,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
399,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39877555267043424
400,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
401,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
402,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,0.481287771858981,-0.444999501816175,-0.45339255956649627
403,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.3369085006111781
404,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
405,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.23734121370331285
406,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6388725073035832,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
407,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.9702068044299694,0.481287771858981,0.7107630931786129,-0.28084148468247727
408,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
409,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.7446393474466224,2.4020368369913165,0.7107630931786129,-0.15098447575547558
410,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
411,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5107491168615572
412,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.285467765403501,0.481287771858981,-0.444999501816175,1.0966670963243967
413,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181
414,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.1125484410091069,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
415,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
416,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,0.7107630931786129,-0.01500649536536123
417,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,-0.47908676070718687,1.8665256881734007,-0.39200884385145307
418,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
419,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.443882738135493,-0.47908676070718687,1.8665256881734007,-0.17644083433248264
420,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
421,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.4938323448141044
422,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49109279441510545
423,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,0.481287771858981,0.7107630931786129,-0.36494200857552855
424,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,0.481287771858981,0.7107630931786129,-0.2525663085460204
425,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289
426,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,0.481287771858981,-0.444999501816175,-0.14067394486072518
427,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
428,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
429,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
430,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
431,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3320751371690487
432,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9621701363535421,0.481287771858981,-0.444999501816175,-0.14067394486072518
433,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.5055928847414936
434,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.563683354975801,0.481287771858981,-0.444999501816175,0.437396322817949
435,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.1431261288243637,0.481287771858981,1.8665256881734007,1.6766707093799227
436,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,1.4416623044251486,1.8665256881734007,0.02124373045060914
437,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,1.4416623044251486,3.022288283168189,-0.28084148468247727
438,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.6163314875647536,0.481287771858981,4.178050878162977,4.44135459827793
439,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
440,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,0.481287771858981,0.7107630931786129,-0.13584058141859578
441,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.45967593204126445
442,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.4930261397919572
443,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
444,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4865010991450825
445,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.895017652102187,-0.47908676070718687,1.8665256881734007,0.9392599157772576
446,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.218315281152146,-0.47908676070718687,0.7107630931786129,-0.2663413943560891
447,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
448,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.8198284997744048,1.4416623044251486,0.7107630931786129,-0.27101429013193984
449,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.7140616596313656,-0.47908676070718687,-0.444999501816175,-0.05367340290239629
450,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,1.8665256881734007,-0.10684040076581951
451,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.257318471482322
452,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.10684040076581951
453,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4884942026480186,0.481287771858981,-0.444999501816175,1.079348188438559
454,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
455,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
456,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2.691520639892536,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
457,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6614135270424127,0.481287771858981,-0.444999501816175,0.3593375032275594
458,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
459,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
460,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
461,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
462,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.338115897992454,-0.47908676070718687,-0.444999501816175,0.10099422724574396
463,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.4133050503202362,-0.47908676070718687,-0.444999501816175,-0.39200884385145307
464,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
465,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.5070428937741324
466,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181
467,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.014818268942495,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
468,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.493992812480383
469,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-2.1393823971674797,1.4416623044251486,0.7107630931786129,-0.27101429013193984
470,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5031762030204289
471,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
472,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,0.481287771858981,1.8665256881734007,-0.10684040076581951
473,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.3767025485029178
474,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4531508913943898
475,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.3619958531207306
476,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.36065691773128333,0.481287771858981,-0.444999501816175,-0.23734121370331285
477,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.5071240942799602
478,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49794070373991434
479,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,-0.47908676070718687,0.7107630931786129,-0.40578392966152177
480,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.5190718904632754,4.322785902123652,1.8665256881734007,0.2633952389012912
481,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181
482,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
483,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2.5411423352369713,-0.47908676070718687,-0.444999501816175,-0.45798425483651917
484,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.3160454532187578,0.481287771858981,-0.444999501816175,1.117531759631381
485,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.7446393474466224,2.4020368369913165,0.7107630931786129,-0.15098447575547558
486,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.43584607005906567,0.481287771858981,-0.444999501816175,1.0966670963243967
487,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.1651965735980596,-0.47908676070718687,-0.444999501816175,-0.06914016591721033
488,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
489,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.5190718904632754,0.481287771858981,0.7107630931786129,-0.3359418279227523
490,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.257318471482322
491,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.5031762030204289
492,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.9396291166147126,-0.47908676070718687,-0.444999501816175,-0.05367340290239629
493,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.14265555385923,-0.47908676070718687,-0.444999501816175,0.3137434192052645
494,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
495,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.36381486822082393
496,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.8644399642869303,0.481287771858981,-0.444999501816175,0.8698218832222501
497,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.35140859093756627
498,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.3160454532187578,0.481287771858981,1.8665256881734007,2.286641175776651
499,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.49262400395357203
500,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.9175586718410166,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
501,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.6168020625298872,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
502,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49584495735140705
503,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5862243747146304,-0.47908676070718687,-0.444999501816175,-0.45798425483651917
504,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,1.0290000081345854
505,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.8423695195132342,0.481287771858981,-0.444999501816175,1.462069372549378
506,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,-0.47908676070718687,1.8665256881734007,-0.14067394486072518
507,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
508,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.20785769670632362
509,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,0.4489151945732318
510,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
511,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484
512,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.13511557690227635
513,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.8644399642869303,0.481287771858981,-0.444999501816175,0.5050634110077603
514,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.4984240400841273
515,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.338115897992454,-0.47908676070718687,-0.444999501816175,0.014395821125800254
516,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.36065691773128333,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
517,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.17644083433248264
518,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,-0.444999501816175,-0.14067394486072518
519,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
520,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,1.1643341845142081
521,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49069065857672023
522,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
523,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.1125484410091069,-0.47908676070718687,0.7107630931786129,0.47759443989345063
524,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
525,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.8493864078618686,-0.47908676070718687,-0.444999501816175,-0.49350947613617013
526,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.563683354975801,-0.47908676070718687,-0.444999501816175,-0.4403424782727469
527,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,3.644414167176622
528,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.7366026793701951,-0.47908676070718687,-0.444999501816175,-0.4901261217266795
529,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,1.4416623044251486,0.7107630931786129,-0.4210090245042294
530,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,0.481287771858981,0.7107630931786129,-0.14067394486072518
531,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141
532,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.9175586718410166,0.481287771858981,0.7107630931786129,-0.5035783388588141
533,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,1.8665256881734007,-0.21108058344953548
534,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.47586769957239783
535,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.66945019511884,-0.47908676070718687,1.8665256881734007,-0.13584058141859578
536,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
537,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,1.4142190744722973
538,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.3630086631986768
539,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.5416129102021049,-0.47908676070718687,1.8665256881734007,0.3136622186994368
540,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5110352223868481,-0.47908676070718687,1.8665256881734007,0.7293314747225637
541,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.5190718904632754,3.3624113695574844,1.8665256881734007,-0.03868997623179524
542,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.3686935858077107,3.3624113695574844,1.8665256881734007,-0.03868997623179524
543,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.21027861307571863,0.481287771858981,-0.444999501816175,-0.14067394486072518
544,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.563683354975801,0.481287771858981,-0.444999501816175,1.4142190744722973
545,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.6163314875647536,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
546,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,0.481287771858981,-0.444999501816175,-0.14067394486072518
547,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.3753337399761067
548,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.285467765403501,0.481287771858981,0.7107630931786129,-0.2465246042433587
549,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.5942610427910577,0.481287771858981,0.7107630931786129,0.06716068315083827
550,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.9175586718410166,-0.47908676070718687,1.8665256881734007,1.5004134114084793
551,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.14067394486072518
552,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49197826659770355
553,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5036595393646418
554,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.4930261397919572
555,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.465953182909189,-0.47908676070718687,-0.444999501816175,-0.13004054528804052
556,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4133050503202362,0.481287771858981,-0.444999501816175,0.12226102639111326
557,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,3.7555003258397703
558,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7366026793701951,0.481287771858981,0.7107630931786129,0.8965658498202405
559,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,0.481287771858981,-0.444999501816175,-0.30694164726997597
