,Survived,Sex,Pclass_1,Pclass_2,Pclass_3,Embarked_0.0,Embarked_1.0,Embarked_2.0,Alone,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Soldier,Title_Upper,Ticket_survived,Woman_with_child,Family_male_survived,Family_woman_child_died,Ticket_type_0,Ticket_type_1,Ticket_type_2,Ticket_type_3,Ticket_type_4,Ticket_type_5,Ticket_type_6,Ticket_type_7,Age,SibSp,Parch,Fare,Family_size,Cabin_Letter
254,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.8869809840257598,-0.47908676070718687,1.8665256881734007,-0.2525663085460204,0.7050506355744817,5
255,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,-0.47908676070718687,1.8665256881734007,-0.3485897733781164,0.7050506355744817,6
256,1.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.8878657956244075,-0.5583460543187373,1
257,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,1.0290000081345854,-0.5583460543187373,1
258,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.43584607005906567,-0.47908676070718687,-0.444999501816175,9.261749159619391,-0.5583460543187373,1
259,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.563683354975801,-0.47908676070718687,0.7107630931786129,-0.14067394486072518,0.07335229062787217,5
260,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
261,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.9702068044299694,3.3624113695574844,1.8665256881734007,-0.036514962682837,3.2318440153609194,5
262,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.7140616596313656,0.481287771858981,0.7107630931786129,0.8965658498202405,0.7050506355744817,4
263,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,1
264,0.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
265,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,-0.5583460543187373,5
266,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.9927478241687989,3.3624113695574844,0.7107630931786129,0.12395270359585853,2.6001456704143098,5
267,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.4930261397919572,0.07335229062787217,5
268,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.1651965735980596,-0.47908676070718687,0.7107630931786129,2.3236164061089406,0.07335229062787217,2
269,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.43584607005906567,-0.47908676070718687,-0.444999501816175,1.9789163921792876,-0.5583460543187373,2
270,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.04400667601813753,-0.5583460543187373,3
271,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
272,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8869809840257598,-0.47908676070718687,0.7107630931786129,-0.2663413943560891,0.07335229062787217,4
273,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5862243747146304,-0.47908676070718687,0.7107630931786129,-0.06914016591721033,0.07335229062787217,2
274,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
275,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5411423352369713,0.481287771858981,-0.444999501816175,0.8638594460800392,0.07335229062787217,3
276,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
277,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
278,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.66945019511884,3.3624113695574844,0.7107630931786129,-0.0802569018341079,2.6001456704143098,5
279,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.43584607005906567,0.481287771858981,0.7107630931786129,-0.251841304029701,0.7050506355744817,5
280,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.691520639892536,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
281,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.5583460543187373,4
282,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.5583460543187373,5
283,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
284,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,-0.5583460543187373,0
285,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285467765403501,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373,4
286,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.5583460543187373,4
287,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
288,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
289,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
290,1.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,0.8810990868054263,-0.5583460543187373,2
291,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,0.481287771858981,-0.444999501816175,1.117531759631381,0.07335229062787217,1
292,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39442552557251775,-0.5583460543187373,3
293,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.4722426769908008,-0.5583460543187373,5
294,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
295,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.1074049376158602,-0.5583460543187373,3
296,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.42882918171043133,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,-0.5583460543187373,5
297,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-2.0453959567577518,0.481287771858981,1.8665256881734007,2.286641175776651,1.3367489805210908,2
298,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,-0.5583460543187373,2
299,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.563683354975801,-0.47908676070718687,0.7107630931786129,4.142088200704293,0.07335229062787217,1
300,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
301,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,1.4416623044251486,-0.444999501816175,-0.1938409427241484,0.7050506355744817,3
302,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.643343742842181,-0.5583460543187373,5
303,1.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.4045755888009894,-0.5583460543187373,4
304,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
305,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-2.1266002412717566,0.481287771858981,1.8665256881734007,2.286641175776651,1.3367489805210908,2
306,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.43584607005906567,-0.47908676070718687,-0.444999501816175,1.5004134114084793,-0.5583460543187373,2
307,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.9175586718410166,0.481287771858981,-0.444999501816175,1.462069372549378,0.07335229062787217,2
308,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.059900308420153925,0.481287771858981,-0.444999501816175,-0.17934085239776024,0.07335229062787217,3
309,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,0.4572943134365073,-0.5583460543187373,4
310,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,0.9643934056763304,-0.5583460543187373,2
311,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.8423695195132342,1.4416623044251486,1.8665256881734007,4.4292711896726065,1.9684473254677004,1
312,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,0.481287771858981,0.7107630931786129,-0.14067394486072518,0.7050506355744817,5
313,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,4
314,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0373592886813245,0.481287771858981,0.7107630931786129,-0.13584058141859578,0.7050506355744817,5
315,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.24085630089097548,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,-0.5583460543187373,5
316,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,0.481287771858981,-0.444999501816175,-0.14067394486072518,0.07335229062787217,5
317,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8644399642869303,-0.47908676070718687,-0.444999501816175,-0.37267539008293554,-0.5583460543187373,3
318,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,-0.47908676070718687,1.8665256881734007,2.5440989795758684,0.7050506355744817,2
319,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8117918316979774,0.481287771858981,0.7107630931786129,1.9570057890234267,0.7050506355744817,4
320,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
321,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,4
322,1.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.4045755888009894,-0.5583460543187373,4
323,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,0.481287771858981,0.7107630931786129,-0.08267358355517258,0.7050506355744817,5
324,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.1055315526604725,7.203909499822155,1.8665256881734007,0.7012979667582132,5.758637395147358,5
325,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5110352223868481,-0.47908676070718687,-0.444999501816175,1.9789163921792876,-0.5583460543187373,2
326,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3907640305814066,-0.47908676070718687,-0.444999501816175,-0.5227513249610529,-0.5583460543187373,5
327,1.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
328,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.13508946074793626,0.481287771858981,0.7107630931786129,-0.2465246042433587,0.7050506355744817,5
329,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9927478241687989,-0.47908676070718687,0.7107630931786129,0.47759443989345063,0.07335229062787217,1
330,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,1.4416623044251486,-0.444999501816175,-0.1938409427241484,0.7050506355744817,3
331,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2253321695007804,-0.47908676070718687,-0.444999501816175,-0.09234031043943136,-0.5583460543187373,2
332,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6614135270424127,-0.47908676070718687,0.7107630931786129,2.3236164061089406,0.07335229062787217,2
333,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.9927478241687989,1.4416623044251486,-0.444999501816175,-0.29534157500886543,0.7050506355744817,5
334,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.16566714856319312,0.481287771858981,-0.444999501816175,1.940572353320187,0.07335229062787217,1
335,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,-0.5583460543187373,5
336,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.015288843907628425,0.481287771858981,-0.444999501816175,0.6442642781410864,0.07335229062787217,2
337,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8869809840257598,-0.47908676070718687,-0.444999501816175,1.9570057890234267,-0.5583460543187373,4
338,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,4
339,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1877375933368892,-0.47908676070718687,-0.444999501816175,0.04299386594019136,-0.5583460543187373,3
340,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.0453959567577518,0.481287771858981,0.7107630931786129,-0.14067394486072518,0.7050506355744817,5
341,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,2.4020368369913165,1.8665256881734007,4.44135459827793,2.6001456704143098,2
342,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
343,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,5
344,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5110352223868481,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,3
345,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,5
346,1.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8117918316979774,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,4
347,1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3320751371690487,0.07335229062787217,5
348,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.9702068044299694,0.481287771858981,0.7107630931786129,-0.3359418279227523,0.7050506355744817,6
349,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9621701363535421,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,-0.5583460543187373,4
350,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4664237578743225,-0.47908676070718687,-0.444999501816175,-0.46499263182760675,-0.5583460543187373,5
351,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9245755601896509,-0.47908676070718687,-0.444999501816175,0.0333271390559326,-0.5583460543187373,2
352,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0679369764965814,0.481287771858981,0.7107630931786129,-0.5035783388588141,0.7050506355744817,6
353,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.2992082657625689,0.07335229062787217,5
354,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,-0.5583460543187373,5
355,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09047799623541078,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,-0.5583460543187373,4
356,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.5416129102021049,-0.47908676070718687,0.7107630931786129,0.4199962144262832,0.07335229062787217,4
357,0.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6614135270424127,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,-0.5583460543187373,4
358,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4910115939092776,-0.5583460543187373,5
359,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.4910115939092776,-0.5583460543187373,5
360,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8117918316979774,0.481287771858981,4.178050878162977,-0.1039403827005419,2.6001456704143098,5
361,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.015288843907628425,0.481287771858981,-0.444999501816175,-0.1074049376158602,0.07335229062787217,3
362,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.1877375933368892,-0.47908676070718687,0.7107630931786129,-0.3638941353812749,0.07335229062787217,4
363,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.43584607005906567,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,-0.5583460543187373,5
364,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,-0.3436752094301593,0.07335229062787217,3
365,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.059900308420153925,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
366,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3155748782536243,0.481287771858981,-0.444999501816175,0.8114986532387632,0.07335229062787217,3
367,1.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,-0.5583460543187373,5
368,1.0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,-0.5583460543187373,5
369,1.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.39123460554654016,-0.47908676070718687,-0.444999501816175,0.6964646033160838,-0.5583460543187373,1
370,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3160454532187578,0.481287771858981,-0.444999501816175,0.4285358009558374,0.07335229062787217,4
371,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8423695195132342,0.481287771858981,-0.444999501816175,-0.5177574938526448,0.07335229062787217,5
372,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,-0.5583460543187373,5
373,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,1.9789163921792876,-0.5583460543187373,2
374,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.9702068044299694,2.4020368369913165,0.7107630931786129,-0.23589120467067404,1.9684473254677004,5
375,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6614135270424127,0.481287771858981,-0.444999501816175,0.9453016200799194,0.07335229062787217,4
376,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5416129102021049,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,-0.5583460543187373,5
377,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.16566714856319312,-0.47908676070718687,1.8665256881734007,3.4456817291992765,0.7050506355744817,2
378,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6919912148576696,-0.47908676070718687,-0.444999501816175,-0.5657682595960044,-0.5583460543187373,5
379,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7671803671854519,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,-0.5583460543187373,5
380,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9621701363535421,-0.47908676070718687,-0.444999501816175,3.7555003258397703,-0.5583460543187373,2
381,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.120585109085534,-0.47908676070718687,1.8665256881734007,-0.33900231365430855,0.7050506355744817,6
